n,mask,t,x,y,z
63,124,2.1,6.822368242986911,27.778780971454893,5.666126499566183
64,124,2.1333333333333333,6.777048020974666,27.52947960444248,5.530875759046864
65,124,2.1666666666666665,6.7711004429453805,27.50377971459569,5.3745727663332215
66,124,2.2,6.723906862279539,27.335616369221988,5.147946384044358
67,124,2.2333333333333334,6.6683258275147335,27.295158319339038,4.893917804820762
68,124,2.2666666666666666,6.6280770813164915,27.124896371608475,4.62324217977632
69,124,2.3,6.5905085096791645,27.04774238717679,4.3282655996041175
70,60,2.333333333333333,6.4536055628202265,26.46839259197936,3.7638290756097135
71,60,2.3666666666666667,6.405649935888902,26.367855934517397,3.3199380358747796
72,60,2.4,6.3998113340413125,26.28063288626092,2.9020297947978118
73,56,2.433333333333333,6.43044403251294,26.30021208404161,2.218628574333401
74,56,2.466666666666667,6.321752269684381,26.02693656492972,1.5967319950034788
75,56,2.5,6.3739114672959785,26.040968905573024,1.1765087814975037
76,56,2.533333333333333,6.3104688678200676,25.75984912412239,0.9879044669133
77,60,2.566666666666667,6.157432083546723,25.546173280920453,0.8913453554584936
78,60,2.6,6.166746902602727,25.498559595467572,0.8982020724526726
79,60,2.6333333333333333,6.1716516873347285,25.443754055058474,1.3766876243796362
80,60,2.6666666666666665,6.1983974622530695,25.386956320839552,1.7412844456221996
81,60,2.7,6.215842455821682,25.36855724898621,2.202728593234442
82,60,2.7333333333333334,6.2237776168604375,25.33356650525563,2.506962739889703
83,60,2.7666666666666666,6.1765857351162206,25.318683203175034,2.9126141994418155
84,60,2.8,6.162502198660176,25.231679419012398,3.145345925658406
85,60,2.833333333333333,6.174999579820748,25.15207844493596,3.3497613036919804
86,60,2.8666666666666667,6.163054082566083,25.059114805989342,3.467691600912602
87,60,2.9,6.126794974948332,24.91217656821589,3.6304181889033047
88,60,2.933333333333333,6.1234570053849815,24.824572734280387,3.687546753761666
89,60,2.966666666666667,6.074039090875293,24.792291219727836,3.722530385156967
90,60,3.0,6.078061743522087,24.634928756252247,3.7480565838485593
91,124,3.033333333333333,6.146841870644248,24.78414483944527,3.7344639570735687
92,124,3.066666666666667,6.153245459138737,24.64033196051801,3.796352793249382
93,120,3.1,6.173126531429192,24.79773189513809,3.8264282272475656
94,120,3.1333333333333333,6.137895828933023,24.732487600856505,3.7902625041644886
95,120,3.1666666666666665,6.106003791286022,24.71882874915489,3.8386004828396203
96,120,3.2,6.045331762441718,24.57026808425187,3.886910589050064
97,120,3.2333333333333334,6.000316026731469,24.601469230283136,3.8639379313670017
98,120,3.2666666666666666,5.966958078239663,24.519120991827478,3.812469875476054
99,120,3.3,5.929161234819086,24.492066810849646,3.814009854671136
100,120,3.333333333333333,5.872815876761052,24.384357256684797,3.7855839788148766
101,120,3.3666666666666667,5.7989821738382945,24.376838373240624,3.7873871192223736
102,120,3.4,5.725274312335743,24.24121827620355,3.783453966924052
103,120,3.433333333333333,5.6922225795251205,24.264239712010497,3.7514789220813167
104,120,3.466666666666667,5.670814456875203,24.30938840482783,3.702387691879419
105,120,3.5,5.633552368016693,24.359882137136044,3.741385691905232
106,120,3.533333333333333,5.594030858004008,24.29500072089787,3.7211268769878285
107,120,3.566666666666667,5.6169341581989265,24.278839663988272,3.714318641692065
108,120,3.6,5.599083336784214,24.16820220930277,3.7224924544492812
109,120,3.633333333333333,5.626936413592999,24.14727358166649,3.721449941070218
110,120,3.6666666666666665,5.587175197705784,24.047070137937396,3.710303265478643
111,120,3.7,5.625817884675355,24.078318915388397,3.6600170146348376
112,120,3.733333333333333,5.645156170334934,24.088556718240145,3.678925474228142
113,120,3.7666666666666666,5.716424769945341,24.02047709980941,3.6772454511981776
114,120,3.8,5.706234928292974,24.015719742300988,3.677560524436004
115,92,3.8333333333333335,5.670549772830489,23.793559577728725,3.751825571342223
116,92,3.8666666666666663,5.66901102133969,23.838698389419378,3.7382203129411034
117,92,3.9,5.80888941457129,23.76258447426564,3.7526647945606832
118,84,3.933333333333333,5.862193433734441,23.769967982577185,3.73027995109188
119,84,3.966666666666667,5.940198602195343,23.766879438460155,3.804751612086284
120,84,4.0,5.941642623410343,23.78809613589625,3.8043991088894433
121,84,4.033333333333333,6.0430831485181615,23.71522713268809,3.76293959894464
122,84,4.066666666666666,6.051227535909533,23.796059186253547,3.7791624255682486
123,84,4.1,5.9842574772464205,23.89279272764185,3.7649025953088815
124,84,4.133333333333334,5.988278687267544,23.9335156008607,3.7731264751230937
125,84,4.166666666666667,6.014332322527293,23.968416155586628,3.742005663127733
126,84,4.2,6.029578997475452,24.113354681773117,3.7128156504949272
127,84,4.233333333333333,6.080508723941255,24.161759391146003,3.741522546320648
128,84,4.266666666666667,6.069634840529008,24.153023920829163,3.741814887336578
129,20,4.3,6.03316383172038,23.858183722741675,3.7491361303994095
130,20,4.333333333333333,6.03316383172038,23.858183722741675,3.7491361303994095
131,52,4.366666666666666,5.8528326946856835,24.36709134100623,3.852052558261829
132,52,4.4,5.837865857946412,24.343491033277783,3.8312039994769576
133,52,4.433333333333334,5.812185371967665,24.396421847068105,3.868143390344017
134,52,4.466666666666667,5.812185371967665,24.396421847068105,3.868143390344017
135,52,4.5,5.872777372745988,24.61094554752257,3.9045569750402302
136,52,4.533333333333333,5.8730915320114425,24.610673360781192,3.893717203946438
137,52,4.566666666666666,5.844865453046897,24.71966395857977,3.878694496663273
138,52,4.6,5.844865453046897,24.71966395857977,3.878694496663273
139,52,4.633333333333334,5.865668163334491,24.877830878333263,3.921297793264791
140,52,4.666666666666667,5.865668163334491,24.877830878333263,3.921297793264791
141,52,4.7,5.865668163334491,24.877830878333263,3.921297793264791
142,52,4.733333333333333,5.897759859427211,24.925042220293086,3.908942177982456
143,60,4.766666666666667,5.7657523771768995,25.120695456116838,3.963192696032905
144,60,4.8,5.765746601625963,25.121020967145338,3.978421722087254
145,60,4.833333333333333,5.76591689149819,25.121561247082447,3.9531789973415856
146,60,4.866666666666666,5.751496698109473,25.23194837428179,3.9182391692784
147,60,4.9,5.7519140506879465,25.281530216315225,3.891339687301584
148,60,4.933333333333334,5.732132572815655,25.35195395564745,3.808355650719876
149,60,4.966666666666667,5.6960051394836295,25.3992019717737,3.741941180385208
150,60,5.0,5.647109229698782,25.500976890447866,3.665972010652035
151,60,5.033333333333333,5.5531825382571816,25.591799953414398,3.558320419298837
152,60,5.066666666666666,5.493241150011263,25.65799254707737,3.4765740252365878
153,124,5.1,5.568366931962219,26.04708079038847,3.45284583684806
154,124,5.133333333333334,5.496394250641073,26.13991883708211,3.4439202894711096
155,124,5.166666666666667,5.467073014620666,26.275837804735218,3.375472428185256
156,124,5.2,5.396824329618537,26.234777284333585,3.2764637919451203
157,124,5.233333333333333,5.3413010963393885,26.21255556621903,3.2679391561404323
158,124,5.266666666666667,5.261461061401306,26.291249601327447,3.2266307868820263
159,124,5.3,5.2468272122573065,26.289009150491047,3.226941941404118
160,124,5.333333333333333,5.214954274097691,26.30094515376488,3.2302976585081606
161,124,5.366666666666666,5.1866663136125295,26.34851529223679,3.2466895164131917
162,124,5.4,5.1391573449613945,26.390155412112268,3.2919217015782416
163,124,5.433333333333334,5.060098969608481,26.43294951013941,3.3277464449120395
164,124,5.466666666666668,5.028688622369113,26.47511717148149,3.3751976620112214
165,124,5.5,4.967741402805278,26.442845524464783,3.512455196065459
166,124,5.533333333333332,4.8470065837501535,26.52756916065839,3.5765383137550986
167,124,5.566666666666666,4.8095663528314585,26.521608785082154,3.630030769955392
168,124,5.6,4.806786355635121,26.54078199784573,3.6668915402368447
169,124,5.633333333333334,4.6497813563021575,26.615515278317428,3.751008016861865
170,124,5.666666666666668,4.5718424049235615,26.64571860786531,3.764563854538181
171,120,5.7,4.485268783422943,26.760995751747604,3.8480595825116968
172,120,5.7333333333333325,4.348635228929039,26.80812206928057,3.875369896632478
173,120,5.7666666666666675,4.260979248330166,26.840677515537127,3.8168817735519034
174,120,5.8,4.052764973733792,26.857328575713698,3.5838919260592537
175,120,5.833333333333332,3.950693189701549,26.92549869808381,3.511936913154905
176,120,5.866666666666666,3.7150559525774627,26.757175369122496,3.2781714123327594
177,120,5.9,3.5420227706994583,26.945627445530157,3.0483169159136634
178,120,5.933333333333334,3.289350943717248,27.011749428491587,2.416362667218501
179,104,5.966666666666668,3.150579289239587,26.97829817644529,2.4791776370058254
180,104,6.0,2.7851123546668606,26.959394057505175,1.8533404198561791
181,124,6.033333333333332,2.6591185972909868,26.82391612053209,1.3750932302683196
182,124,6.066666666666666,2.384021948351246,26.84146789542067,1.097073164772994
183,124,6.1,2.2520654803679494,26.816006444736963,1.2266705208475008
184,60,6.133333333333334,1.9461704990378264,26.42219959963635,1.2393048247234035
185,44,6.166666666666668,1.7325333878328195,26.400280141799758,1.6611551250204717
186,44,6.2,1.651491980362922,26.35280736095857,1.8502236514089816
187,44,6.2333333333333325,1.5767169246903503,26.289813481086437,2.3733213103679387
188,44,6.2666666666666675,1.4897184642194694,26.488728964905118,2.6036615794922096
189,44,6.3,1.4066892566665772,26.357030933665317,2.7975897258402567
190,44,6.333333333333332,1.337768609594989,26.424715547172646,3.077702780863867
191,44,6.366666666666666,1.310561639369038,26.38989709299032,3.2197174546420113
192,44,6.4,1.310762673771967,26.419567553236966,3.3792350694155897
193,44,6.433333333333334,1.2966962253697214,26.40274887733159,3.467613159238712
194,44,6.466666666666668,1.3109605323604452,26.40483803494012,3.5728710322431385
195,44,6.5,1.327944081261635,26.44971210145956,3.659140802164212
196,44,6.533333333333332,1.3432067148458502,26.451577789876648,3.7652740511774585
197,44,6.566666666666666,1.3514873170362651,26.474143177589397,3.8194905425808425
198,44,6.6,1.3687693906664526,26.552250282283797,3.9247924231281734
199,44,6.633333333333334,1.3984504772989612,26.615882548550097,3.956102395891016
200,44,6.666666666666668,1.3987656579204302,26.61560119572797,3.996529464685224
201,44,6.7,1.4185836973480583,26.65782478028936,4.026351921850694
202,44,6.7333333333333325,1.4188346597216344,26.657353050364428,4.075683936337938
203,44,6.7666666666666675,1.4185310158573,26.657602597314852,4.086694447479959
204,44,6.8,1.4305996508074172,26.66170063490005,4.133750405322801
205,44,6.833333333333332,1.4300234611506977,26.66216738762813,4.155775954817112
206,44,6.866666666666666,1.4617500792275544,26.72456034955498,4.185299803559459
207,44,6.9,1.4617500792275544,26.72456034955498,4.185299803559459
208,44,6.933333333333334,1.5122213065871093,26.474651157829424,4.213224798356097
209,44,6.966666666666668,1.521604969889026,26.495846833826686,4.254599377708192
210,44,7.0,1.4992118163812416,26.470647748559585,4.255900350977327
211,44,7.033333333333332,1.4784237149180592,26.42937558115953,4.2677178665603375
212,44,7.066666666666666,1.4565981882958619,26.403863482587614,4.268257812878868
213,44,7.1,1.457064071938557,26.403378566514238,4.255123544832167
214,44,7.133333333333334,1.449433127622166,26.36349697811169,4.296310495813465
215,44,7.166666666666668,1.374896582265018,26.25090065064237,4.3182673901696385
216,44,7.2,1.3671088591100948,26.211685179978577,4.319184044170823
217,44,7.2333333333333325,1.3464238117702834,26.170666033103718,4.33961287057494
218,44,7.2666666666666675,1.3622010146148706,26.140763938961328,4.339560084642755
219,44,7.3,1.3303215088399842,26.095106818026412,4.340442208595267
220,44,7.333333333333332,1.3491032521177562,26.0317029299109,4.352743342852845
221,44,7.366666666666666,1.338939423339221,26.01132239835484,4.3531150375367496
222,44,7.4,1.3424468228344606,25.97751199403591,4.343706879600232
223,44,7.433333333333334,1.2788798435245188,25.886996206685954,4.345437184365332
224,44,7.466666666666668,1.2673883450861865,25.882365630675093,4.345558147056711
225,44,7.5,1.2228114176912293,25.84820674796677,4.346294375903868
226,44,7.533333333333332,1.2113270390612931,25.843576067428426,4.3464165570846856
227,44,7.566666666666666,1.1463945794479735,25.76914702870316,4.35870646360567
228,44,7.6,1.1463945794479735,25.76914702870316,4.35870646360567
229,44,7.633333333333334,1.105244443403344,25.703704597031173,4.338339564892066
230,44,7.666666666666668,1.0588839027926522,25.7902747155311,4.337036110308111
231,44,7.7,1.0359533212940732,25.780929235786815,4.3372846184750244
232,44,7.7333333333333325,1.0061194981604804,25.720069437450718,4.327625086940484
233,44,7.7666666666666675,0.9720207307590842,25.70593987662705,4.317236197586877
234,44,7.8,0.9452606628802356,25.72988383686735,4.295753924372345
235,44,7.833333333333332,0.9455287180186298,25.72972440253654,4.2849808557154185
236,60,7.866666666666666,0.9683131478745308,25.676984318350662,4.2699016483357655
237,60,7.9,0.942948485166019,25.640322396914414,4.258074512530416
238,60,7.933333333333334,0.9341270793947682,25.619019369977714,4.258513322196698
239,60,7.966666666666668,0.9174808899793154,25.60354600487495,4.258919221916525
240,60,8.0,0.908672208023246,25.58227748473255,4.259357301391944
241,60,8.033333333333333,0.9002249488587615,25.574368877272697,4.2721945538241535
242,124,8.066666666666666,0.9046242006303904,25.76771551335373,4.296931911918756
243,124,8.1,0.8009410697078271,25.861869074780987,4.324370978710844
244,124,8.133333333333333,0.8318608619302307,25.833249993277487,4.3401560492688365
245,124,8.166666666666666,0.8192239915048505,25.82469872754132,4.351731348185533
246,124,8.2,0.8050460540255354,25.829077465956093,4.399664919505446
247,124,8.233333333333333,0.7981577623764303,25.828346623544174,4.405438106497004
248,124,8.266666666666667,0.7804316480212603,25.811551889457608,4.4275883081069285
249,124,8.3,0.7321244490730461,25.85203950102829,4.476872735963528
250,124,8.333333333333334,0.6790602259443221,25.877834624761853,4.476064207988683
251,124,8.366666666666667,0.6454673297796532,25.89451832962295,4.4764382335022095
252,124,8.4,0.5780877556606363,25.995368820846444,4.4817496953699765
253,124,8.433333333333334,0.5349497507998153,26.04052414483693,4.493177104388836
254,124,8.466666666666667,0.502647421279124,26.06707505591468,4.488055245361481
255,124,8.5,0.4510125181015837,26.113936726257702,4.488385295334815
256,124,8.533333333333333,0.408889386718871,26.154908787329852,4.488634425511203
257,124,8.566666666666666,0.3648665456659465,26.181047013459878,4.489094701415397
258,124,8.6,0.3557619158642121,26.1947895446665,4.478026255386259
259,124,8.633333333333333,0.3316740509901791,26.19798132456968,4.467179010724
260,124,8.666666666666666,0.30216627104576305,26.241392292486612,4.449481012088858
261,124,8.7,0.29180835369540403,26.250750222238203,4.449559959885453
262,124,8.733333333333333,0.2587661894956098,26.247116016081208,4.450090687394599
263,124,8.766666666666667,0.2406860714356529,26.237167370497122,4.450480540244997
264,124,8.8,0.21152924083947516,26.141310782538234,4.422999214090017
265,124,8.833333333333334,0.17975554929771162,26.135573689807266,4.430764597709992
266,124,8.866666666666667,0.08386265958149186,26.17574364284173,4.4316755267784265
267,124,8.9,0.03002385073732175,26.115096567378497,4.440003461454153
268,124,8.933333333333334,-0.06618975098529445,25.95454472511475,4.4486172570229385
269,124,8.966666666666667,-0.103768237302316,25.98448029867861,4.428089527354036
270,124,9.0,-0.14003316714494415,26.00490486019136,4.441742614513458
271,124,9.033333333333333,-0.14636027285680278,26.00389114377929,4.4418766699992
272,124,9.066666666666666,-0.305784908146153,26.085991068992268,4.4489504448764965
273,124,9.1,-0.3784712365412172,25.957665223271853,4.450690719011469
274,124,9.133333333333333,-0.4421523732973323,25.836003782208238,4.41204776281382
275,124,9.166666666666666,-0.5211911184780919,25.666327698234763,4.408477196247166
276,124,9.2,-0.5725917820983824,25.73575545682573,4.403459376027468
277,124,9.233333333333333,-0.606104244119144,25.720062523369805,4.404392003503996
278,124,9.266666666666667,-0.6731354907274438,25.58408987569157,4.400487722376973
279,124,9.3,-0.7092623197869274,25.555319844398287,4.4325505498011
280,124,9.333333333333334,-0.7503847531455062,25.40559132928751,4.570749807585024
281,124,9.366666666666667,-0.8219812195639661,25.06682904012977,4.678342333409947
282,124,9.4,-0.8795518837237764,25.02637271665132,4.859851622061775
283,124,9.433333333333334,-0.8881593232227767,24.6653832637519,5.3052332739151815
284,124,9.466666666666667,-0.8172353578796191,24.51278769329024,5.538279563816434
285,124,9.5,-0.8796358849813273,24.187567928071342,5.95871183154819
286,124,9.533333333333333,-0.8207679567162801,24.082832492597667,6.100861052660138
287,124,9.566666666666666,-0.8579792438189366,23.887001908754755,6.333593116588254
288,124,9.6,-0.8261775305480408,23.76730658312095,6.430632457830748
289,124,9.633333333333333,-0.8881233145136087,23.45325661730175,6.6517054462019125
290,124,9.666666666666666,-0.8356649138758034,23.321671992555885,6.682421770266677
291,124,9.7,-0.8632664942395972,23.0256248504326,6.76332089939045
292,124,9.733333333333333,-0.7876129472034438,22.86894206562429,6.801942644794124
293,124,9.766666666666667,-0.8449961957919901,22.63413674575231,6.782051247774504
294,124,9.8,-0.7591403537309462,22.450819938385912,6.742325198232776
295,124,9.833333333333334,-0.8006079186626459,22.223799189896685,6.6759209503994805
296,124,9.866666666666667,-0.7226424304233404,22.06096818769272,6.556286757467864
297,124,9.9,-0.7827089504972434,21.82526218674621,6.385187636762117
298,124,9.933333333333334,-0.7276219576051702,21.678250725759767,6.271113426952575
299,124,9.966666666666667,-0.7808533853913785,21.396686402405567,5.977191123470322
300,92,10.0,-0.809263662669811,21.286788977376137,5.727461668820883
301,92,10.033333333333333,-0.7686764321697107,21.01065970409289,5.336863082196301
302,92,10.066666666666666,-0.7865121331555025,20.93545082186782,5.167920433028455
303,92,10.1,-0.6746402132731154,20.473631370973965,4.577730604521902
304,124,10.133333333333333,-0.6710933243110447,20.379600644938183,4.4237870004821165
305,124,10.166666666666666,-0.7612326900106324,20.146790081981994,3.916761734737928
306,124,10.2,-0.6953043671930268,20.00623004844229,3.518834109918489
307,124,10.233333333333333,-0.7375233489775288,19.76177139682793,2.904917833634676
308,124,10.266666666666667,-0.5989952440781251,19.51588640798068,2.4768620465818016
309,124,10.3,-0.6368960335989345,19.25359939103878,1.7854572599208225
310,124,10.333333333333334,-0.5938272793212565,19.08306395462924,1.6293510875713442
311,124,10.366666666666667,-0.6345304386480324,18.81486374378505,0.9876664610455348
312,124,10.4,-0.6107915886247328,18.629472697043155,0.8841575777364374
313,60,10.433333333333334,-0.7948825628393096,18.26000879873021,1.2606105619594528
314,60,10.466666666666667,-0.6560555793227373,18.067714327394768,1.706095763146593
315,108,10.5,-0.6670175233556892,18.159444168714188,2.0604277200266408
316,108,10.533333333333333,-0.43784110192602393,17.853605688660476,2.448475534143232
317,108,10.566666666666666,-0.5176916902115678,17.658451836395923,2.8961997528895944
318,108,10.6,-0.3230098414382566,17.41070096485745,3.2714957754051794
319,108,10.633333333333333,-0.3794350891672762,17.274292845984593,3.59951608894982
320,108,10.666666666666666,-0.2379210996257885,17.103646976778666,3.834129827087668
321,108,10.7,-0.24498911427830586,17.082419565936398,4.116884719475491
322,108,10.733333333333333,-0.17853856391725673,16.966153086139773,4.24074446112419
323,108,10.766666666666667,-0.17232879899459766,16.961956465534858,4.439950575522106
324,108,10.8,-0.16211952792438716,16.926894103551298,4.556831828587812
325,108,10.833333333333336,-0.15993266202110926,16.918329956748785,4.632820733915095
326,108,10.866666666666667,-0.15031347685326374,16.826494243045715,4.729240910725745
327,44,10.9,-0.3889001760221005,16.648598165734995,4.7011026874949655
328,44,10.933333333333335,-0.3996713720136617,16.646860730415106,4.7100462488219765
329,44,10.966666666666667,-0.4671928484837255,16.54422708213216,4.6846185969525695
330,44,11.0,-0.4849403434143463,16.522650982209232,4.714383583598839
331,44,11.033333333333333,-0.4937532621051923,16.509834945510626,4.7232869261738655
332,44,11.066666666666665,-0.4695397347129528,16.49554611920485,4.723455589305155
333,44,11.1,-0.4959260552985882,16.457165558359662,4.750115054260188
334,44,11.133333333333333,-0.35616147276863386,16.406194218287787,4.758386141815007
335,44,11.166666666666664,-0.35616147276863386,16.406194218287787,4.758386141815007
336,44,11.2,-0.2753767592565248,16.38349838387375,4.672458090436178
337,44,11.233333333333333,-0.1955075968466309,16.498124871244347,4.593125562051061
338,44,11.266666666666667,-0.2515938378275351,16.564009277660926,4.539119277564108
339,44,11.3,-0.10936092293260397,16.725512397614793,4.29980381881389
340,44,11.333333333333336,-0.0836304520875085,16.888256145564494,4.001720572191613
341,108,11.366666666666667,0.17661009168695832,17.174980854939168,3.8762912370889295
342,108,11.4,0.12141407607562472,17.373962452066962,3.5469132660074387
343,108,11.433333333333335,0.32708010277571925,17.69672092225404,3.18287484965606
344,108,11.466666666666667,0.16299176217551006,17.957702280416502,2.7985039199639683
345,108,11.5,0.32383098346585226,18.22538762929737,2.3194389641852013
346,108,11.533333333333333,0.26100136424768383,18.425035400919846,1.949943294721442
347,108,11.566666666666665,0.4519844942370332,18.752586479229212,1.4215613540142369
348,108,11.6,0.2341916612047135,18.9609436186707,1.3696490360310192
349,44,11.633333333333333,0.3435213321074345,19.179445660109018,0.9338481817300948
350,44,11.666666666666664,0.21902463239758066,19.413714039620253,0.982151700332084
351,108,11.7,0.2907875221852542,19.6314376474592,1.3090490962605856
352,108,11.733333333333333,0.21564515147798025,19.758910658456067,1.6486746015792344
353,108,11.766666666666667,0.26521007355934795,19.836689241855016,2.0363781380374992
354,108,11.8,0.2895125597144768,19.866176929212614,2.327654538452532
355,44,11.833333333333336,0.30412558965966696,19.92414034714777,2.70971371740766
356,44,11.866666666666667,0.2924513973712081,20.026226092786967,2.9849763967331224
357,44,11.9,0.3518810853235637,20.158392735947164,3.152071342291064
358,44,11.933333333333335,0.29645235798961106,20.30462665183075,3.391149669552989
359,44,11.966666666666667,0.3546056450193985,20.3840281104517,3.562595183422189
360,44,12.0,0.2940630697269669,20.51419188011313,3.62946061262915
361,44,12.033333333333333,0.3274714121380207,20.579377380720906,3.685430998594143
362,44,12.066666666666665,0.3153868307072336,20.59927118842567,3.7375714923892014
363,44,12.1,0.31322526016422403,20.78048439817454,3.8628961963037587
364,44,12.133333333333333,0.2934906248210365,20.839647157423027,3.8607002255568106
365,44,12.166666666666664,0.34148542070063304,20.919632397137228,3.818892523894769
366,44,12.2,0.2441334436826587,20.947499215868067,3.8429710594684363
367,44,12.233333333333333,0.19722970151674515,20.86697504227616,3.8650673993868967
368,44,12.266666666666667,0.17387911701880254,20.884551297585407,3.9297746722891764
369,44,12.3,0.08278259675096973,20.722939213806892,3.924951706384908
370,44,12.333333333333336,-0.028728394510689998,20.778605289521693,3.971836820157368
371,60,12.366666666666667,0.016307917908958608,20.613243787228697,3.9948610414767662
372,60,12.4,-0.03093917649446565,20.496185866210087,4.041053737768853
373,60,12.433333333333335,-0.0820472843828754,20.441887864637682,4.2382930204903735
374,60,12.466666666666667,-0.12718015648499098,20.369217182113427,4.270053905935352
375,60,12.5,-0.16023157873468158,20.269170472081203,4.355515114886935
376,60,12.533333333333333,-0.2574164782409589,20.26634981740155,4.3844676414999375
377,124,12.566666666666665,-0.2895273564586736,20.39480817535033,4.411809898987149
378,124,12.6,-0.3165002791992783,20.334246201592336,4.306241116734527
379,124,12.633333333333333,-0.4832936573777267,20.154961804226197,4.122591458378952
380,124,12.666666666666664,-0.5397530461091891,20.203144378346497,4.056375426978967
381,124,12.7,-0.7258723287684314,19.846451258922684,3.670877765504101
382,124,12.733333333333333,-0.7032085090213979,19.707767702510885,3.481998764002776
383,124,12.766666666666667,-0.7422804704745165,19.45475424649303,3.171240791783393
384,124,12.8,-0.6441091536569583,19.181146807614287,2.9275025246101247
385,124,12.833333333333336,-0.7484763709254151,18.825567646006505,2.5439615001043623
386,124,12.866666666666667,-0.6866555264728604,18.679970280425753,2.3092198705258493
387,124,12.9,-0.7292734809829512,18.41639288460286,1.8290423546863968
388,124,12.933333333333335,-0.6379301395485644,18.157986422537228,1.5927266807277465
389,124,12.966666666666667,-0.669547924088421,17.83730342193087,1.0917469186243107
390,124,13.0,-0.5836008229850166,17.547574100964223,1.0292803606776009
391,60,13.033333333333333,-0.8717703596863229,17.053471169506285,0.8992653171983833
392,60,13.066666666666665,-0.7952209148309222,16.883872886759587,1.0176433328262873
393,60,13.1,-0.9144490973021964,16.61897476868859,1.452979648520757
394,60,13.133333333333333,-0.8338725590121439,16.384223742321627,1.814028261531156
395,60,13.166666666666664,-0.9251921399905859,16.148295520100383,2.1507707862261096
396,52,13.2,-0.7087692381851023,16.047137982809634,2.2266141427089803
397,52,13.233333333333333,-0.7881687024182648,15.871261856982882,2.5289247987013432
398,52,13.266666666666667,-0.6685956263101582,15.734506735770587,2.7195813473333925
399,32,13.3,-4.191202819929993,12.728660501077604,3.1532722369027986
400,32,13.333333333333336,-3.5333659355013194,13.061035743610404,3.27452062537802
401,32,13.366666666666667,-3.5333659355013194,13.061035743610404,3.27452062537802
402,32,13.4,-5.413755394931363,11.43998032419319,3.5878338223794755
